"BLOCK","ROW","COLUMN","UID","Mx.Number","Genotype","EmergenceDoY78","EmergenceDoY85","EmergenceDoY92","EmergenceDoY99","EmergenceDoY106","EmergenceDoY113","EmergenceDoY120","EmergenceDoY127","EmergenceDoY134","EmergenceDoY141","EmergenceDoY148","EmergenceDoY155","EmergenceDoY162","EmergenceDoY169","EmergenceDoY176","EmergenceDoY183","EmergenceDoY190","EmergenceDoY197","EmergenceDoY204","EmergenceDoY211","EmergenceDoY218","EmergenceDoY225","EmergenceDoY232","EmergenceDoY239","EmergenceDoY246","EmergenceDoY253","EmergenceDoY260","EmergenceDoY267","EmergenceDoY274","EmergenceDoY281","EmergenceDoY288","EmergenceDoY295","DoYFirst3Emergence","CanopyHeightDoY78","CanopyHeightDoY85","CanopyHeightDoY92","CanopyHeightDoY99","CanopyHeightDoY106","CanopyHeightDoY113","CanopyHeightDoY120","CanopyHeightDoY127","CanopyHeightDoY134","CanopyHeightDoY141","CanopyHeightDoY148","CanopyHeightDoY155","CanopyHeightDoY162","CanopyHeightDoY169","CanopyHeightDoY176","CanopyHeightDoY183","CanopyHeightDoY190","CanopyHeightDoY197","CanopyHeightDoY204","CanopyHeightDoY211","CanopyHeightDoY218","CanopyHeightDoY225","CanopyHeightDoY232","CanopyHeightDoY239","CanopyHeightDoY246","CanopyHeightDoY253","CanopyHeightDoY260","CanopyHeightDoY267","CanopyHeightDoY274","CanopyHeightDoY281","CanopyHeightDoY288","CanopyHeightDoY295","maxCanopyHeight","DoYmaxCanopyHeight","FloweringStageDoY78","FloweringStageDoY85","FloweringStageDoY92","FloweringStageDoY99","FloweringStageDoY106","FloweringStageDoY113","FloweringStageDoY120","FloweringStageDoY127","FloweringStageDoY134","FloweringStageDoY141","FloweringStageDoY148","FloweringStageDoY155","FloweringStageDoY162","FloweringStageDoY169","FloweringStageDoY176","FloweringStageDoY183","FloweringStageDoY190","FloweringStageDoY197","FloweringStageDoY204","FloweringStageDoY211","FloweringStageDoY218","FloweringStageDoY225","FloweringStageDoY232","FloweringStageDoY239","FloweringStageDoY246","FloweringStageDoY253","FloweringStageDoY260","FloweringStageDoY267","FloweringStageDoY274","FloweringStageDoY281","FloweringStageDoY288","FloweringStageDoY295","FloweringStageDoYFirstA","FloweringStageDoYFirstF"
2,8,3,"27928"," - Mx 1553#95","95",0,0,0,0,1,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,NA,NA,NA,NA,NA,NA,20,25,40,55,65,75,90,100,110,120,125,120,125,130,135,140,135,135,135,135,135,135,135,135,140,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","a","a","af","f","f","f","f","f","f","",NA,225,246
3,9,5,"28048"," - Mx 1553#95","95",0,0,0,0,0,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,NA,NA,NA,NA,20,25,45,55,65,75,90,105,110,125,125,125,130,135,140,140,145,140,135,135,135,135,135,135,145,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","a","a","a","af","af","f","f","f","f","f","",NA,218,253
1,9,12,"27902"," - Mx 1553#96","96",0,0,0,0,0,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,35,50,60,75,90,100,110,120,120,125,125,125,125,125,125,125,125,125,120,125,125,120,125,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","a","a","a","af","f","f","f","f","f","f","",NA,218,246
2,2,5,"27940"," - Mx 1553#96","96",0,0,0,0,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,20,25,40,55,65,80,85,105,110,120,125,125,125,130,130,135,140,140,135,135,135,135,135,135,140,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","a","a","af","f","f","f","f","f","f","",NA,225,246
3,1,3,"28023"," - Mx 1553#96","96",0,0,0,0,0,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,NA,NA,NA,NA,20,20,25,30,35,40,45,50,55,65,65,70,70,75,75,80,80,80,80,80,80,80,80,80,80,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","a","a","af","f","f","f","f","f","f","",NA,225,246
1,5,2,"27814"," - Mx 1553#97","97",0,0,0,1,0,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,35,50,65,75,90,100,110,120,125,125,125,130,135,140,135,135,135,130,135,135,135,135,140,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","a","a","a","f","f","f","f","f","f","f","",NA,218,239
2,2,10,"27982"," - Mx 1553#97","97",0,0,0,0,0,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,NA,NA,NA,NA,20,25,40,60,70,85,90,110,120,130,130,135,135,140,145,150,145,145,145,145,145,145,140,140,150,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","a","af","f","f","f","f","f","f","",NA,232,246
3,8,3,"28030"," - Mx 1553#97","97",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",NA,NA,NA
1,6,8,"27866"," - Mx 1553#98","98",0,0,0,0,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,20,20,20,35,45,55,70,75,90,95,100,95,95,100,100,100,105,110,110,110,105,105,105,105,105,110,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","a","a","a","a","a","",NA,253,NA
2,2,3,"27922"," - Mx 1553#98","98",0,0,0,0,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,20,20,25,40,50,65,80,85,105,110,110,110,120,120,120,120,120,125,125,125,125,125,125,125,125,125,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",NA,NA,NA
3,5,1,"28010"," - Mx 1553#98","98",0,0,0,0,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,NA,NA,NA,NA,20,25,35,40,45,55,65,75,80,90,85,90,100,105,105,105,110,110,110,110,110,110,110,110,110,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",NA,NA,NA
1,8,11,"27893"," - Mx 1553#99","99",0,0,0,0,0,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,NA,NA,NA,NA,20,25,40,55,65,80,85,105,115,125,125,130,135,135,140,140,145,145,145,145,145,145,140,140,145,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","a","a","af","f","f","f","f","",NA,239,260
2,8,2,"27919"," - Mx 1553#99","99",0,0,0,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,20,20,25,35,45,55,70,75,90,100,110,110,120,120,125,135,135,140,135,135,135,130,130,130,130,140,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","a","a","af","f","f","f","f","",NA,239,260
3,9,3,"28031"," - Mx 1553#99","99",0,0,0,0,0,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,NA,NA,NA,NA,20,25,35,45,60,70,80,95,105,115,115,120,125,130,140,140,140,140,140,140,135,135,130,135,140,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","a","a","f","f","f","f","",NA,246,260
1,9,3,"27826"," - Mx 1553#100","100",0,0,0,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,20,20,25,40,50,60,75,80,90,105,110,115,115,120,125,130,130,125,125,120,120,120,120,120,120,130,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","af","af","af","f","f","f","f","f","f","f","f","",NA,NA,232
2,3,12,"aBR 15 fS B2-R3 C12"," - Mx 1553#100","100",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",NA,NA,NA
3,9,2,"28022"," - Mx 1553#100","100",0,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,25,25,40,50,60,70,85,95,105,115,115,120,125,125,130,125,130,130,125,125,125,125,125,120,130,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","a","a","af","f","f","f","f","f","f","f","",NA,218,239
1,1,2,"27810"," - Mx 1553#101","101",0,0,0,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,20,20,25,45,60,65,80,90,110,115,125,125,130,135,140,150,155,160,165,160,160,160,155,155,155,165,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","a","a","af","af","f","f","f","f",NA,239,267
2,7,8,"27970"," - Mx 1553#101","101",0,0,0,0,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,20,25,25,55,65,80,95,110,125,130,140,140,145,150,155,160,165,165,170,175,170,170,165,165,165,175,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","a","a","a","a","f","f","f","",NA,239,267
3,3,1,"28008"," - Mx 1553#101","101",0,0,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,20,25,25,50,65,75,90,100,115,125,135,135,140,140,145,150,155,160,165,165,165,160,160,160,155,165,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","a","a","af","f","f","f","",NA,246,267
1,6,1,"27806"," - Mx 1553#102","102",0,0,0,0,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,NA,NA,NA,NA,NA,20,25,25,40,50,65,75,85,100,100,110,110,115,120,125,125,125,130,130,130,130,1130,130,130,130,1130,274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","a","a","af","f","f","f","f","f","f","f","",NA,218,239
2,4,10,"27984"," - Mx 1553#102","102",0,0,0,0,0,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,20,25,35,45,50,60,65,85,90,100,105,110,115,120,125,130,130,125,120,120,125,125,125,120,130,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","a","af","f","f","f","f","f","f","",NA,232,246
3,7,1,"28012"," - Mx 1553#102","102",0,0,0,0,0,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,NA,NA,NA,NA,20,25,40,45,55,70,80,90,100,115,120,120,125,125,130,135,140,140,135,135,135,135,135,135,140,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","af","af","af","f","f","f","f","f","",NA,NA,253
1,4,11,"27889"," - Mx 1553#103","103",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",NA,NA,NA
2,3,8,"27967"," - Mx 1553#103","103",0,0,0,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,20,20,25,45,65,75,95,105,120,130,140,145,150,150,155,155,155,155,155,155,155,150,150,150,150,155,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","a","a","af","f","f","f","f","f","",NA,232,253
3,4,7,"28059"," - Mx 1553#103","103",0,0,0,0,0,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,NA,NA,NA,NA,20,20,40,50,65,85,100,105,120,125,135,140,140,145,145,150,155,155,155,155,155,155,155,155,155,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","a","a","a","f","f","f","f","f","",NA,232,253
1,6,11,"27891"," - Mx 1553#104","104",0,0,0,0,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,20,25,25,45,60,75,90,100,120,130,140,140,145,145,145,155,155,160,155,155,155,150,150,150,150,160,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","a","a","a","f","f","f","f","f","f","f","",NA,218,239
2,1,5,"27939"," - Mx 1553#104","104",0,0,0,0,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,20,25,30,45,65,80,100,115,125,140,145,155,155,160,165,165,165,170,170,165,160,160,160,160,160,170,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","a","af","af","f","f","f","f","f","",NA,232,253
3,7,10,"28089"," - Mx 1553#104","104",0,0,0,0,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,20,25,30,40,50,65,80,90,105,115,125,130,135,135,135,145,145,145,150,150,150,145,145,145,145,150,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","af","af","af","f","f","f","f","f","",NA,NA,253
1,1,9,"27870"," - Mx 1553#105","105",0,0,0,0,0,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,20,25,35,50,60,70,80,95,105,115,125,130,135,135,140,140,140,140,135,135,135,135,130,130,140,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","a","a","a","af","f","f","f","f","f","",NA,225,253
2,9,10,"27989"," - Mx 1553#105","105",0,0,0,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,25,25,30,45,55,65,80,90,115,125,130,135,145,145,145,150,155,160,155,155,150,150,145,140,140,160,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","f","f","f","f","f","a","a","af","af","f","f","f","f","f","f","",NA,218,183
3,7,3,"28029"," - Mx 1553#105","105",0,0,0,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,NA,NA,NA,NA,NA,20,25,30,45,55,70,80,100,115,120,130,135,145,145,150,155,155,155,155,150,150,150,150,150,150,155,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","a","a","a","af","f","f","f","f","f","f","f","",NA,211,239
1,8,2,"27817"," - Mx 1553#108","108",0,0,0,0,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,20,25,30,50,60,70,80,90,100,105,115,120,125,125,125,125,130,135,135,130,125,125,130,125,125,135,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","a","a","a","af","af","f","f","f","f","f","",NA,218,253
2,5,4,"27934"," - Mx 1553#108","108",0,0,0,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,20,25,25,50,65,75,85,100,115,120,125,125,130,130,135,140,135,135,135,135,135,130,130,130,130,140,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","a","a","a","af","af","f","f","f","f","f","f","",NA,211,246
3,2,2,"28016"," - Mx 1553#108","108",0,0,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,25,25,40,50,55,70,75,90,95,105,105,110,115,115,120,120,120,120,120,120,115,115,115,115,120,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","a","a","a","f","f","f","f","f","f","",NA,225,246
1,3,8,"27863"," - Mx 1553#109","109",0,0,0,0,0,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,NA,NA,NA,NA,20,25,45,55,60,70,80,90,100,105,105,110,115,115,120,125,125,125,125,130,130,130,130,130,130,267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","a","a","a","af","af","f","f","f","",NA,232,267
2,5,5,"27943"," - Mx 1553#109","109",0,0,0,0,0,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,NA,NA,NA,NA,20,30,55,65,75,85,105,115,120,130,135,140,145,150,150,150,155,155,150,150,150,150,150,150,155,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","a","a","af","af","f","f","f","f","",NA,232,260
3,5,10,"28087"," - Mx 1553#109","109",0,0,0,0,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,NA,NA,NA,NA,20,25,50,65,75,85,100,110,115,125,125,130,135,140,145,145,150,150,155,155,155,155,155,150,155,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","a","a","af","f","f","f","f","",NA,239,260
1,2,8,"27862"," - Mx 1553#110","110",0,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,NA,NA,NA,NA,20,20,20,25,45,55,65,75,90,100,110,120,120,120,125,130,135,140,140,135,130,130,130,130,130,130,140,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","a","a","a","af","f","f","f","f","f","",NA,225,253
2,2,4,"27931"," - Mx 1553#110","110",0,0,0,0,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,20,25,30,50,65,75,80,95,105,115,125,130,135,140,140,145,145,140,140,135,135,135,135,135,135,145,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","a","a","af","af","f","f","f","f","f","",NA,225,253
3,4,12,"28104"," - Mx 1553#110","110",0,0,0,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,25,25,25,50,60,70,80,95,100,110,120,120,120,125,125,135,130,135,130,130,135,135,135,135,135,135,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","a","a","af","f","f","f","f","f","f","",NA,225,246
1,6,2,"aBR 15 fS B1-R6 C2"," - Mx 1553#112","112",0,0,0,0,0,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,25,30,30,30,35,40,45,50,60,60,70,75,75,80,80,85,80,80,80,80,80,85,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","a","af","f","f","f","",NA,253,267
2,8,5,"27946"," - Mx 1553#112","112",0,0,0,0,0,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,20,30,35,40,40,45,55,65,65,70,75,75,80,80,80,80,80,80,80,80,80,80,80,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",NA,NA,NA
3,7,4,"28037"," - Mx 1553#112","112",0,0,0,0,0,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,20,20,25,25,30,35,45,45,50,60,65,70,75,80,80,85,85,85,80,80,80,80,85,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",NA,NA,NA
1,7,2,"27816"," - Mx 1553#113","113",0,0,0,0,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,20,20,25,40,50,60,70,80,100,105,110,110,115,120,125,130,135,135,135,130,130,130,130,125,125,135,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","f","af","af","af","f","f","f","f","f","f","f","",NA,NA,211
2,1,12,"27997"," - Mx 1553#113","113",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",NA,NA,NA
3,2,7,"28057"," - Mx 1553#113","113",0,0,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,20,20,25,35,45,50,65,70,80,90,100,100,105,110,115,120,125,125,125,125,125,125,125,125,120,125,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","a","a","af","af","af","f","f","f","f","f","",NA,218,253
1,1,1,"27801"," - Mx 1553#114","114",0,0,0,0,0,1,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,25,30,35,35,40,40,40,40,35,40,40,35,35,35,35,35,35,35,35,35,35,40,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",NA,NA,NA
2,6,6,"27953"," - Mx 1553#114","114",0,0,0,0,0,1,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,35,40,50,50,55,55,55,55,55,55,55,50,50,50,50,50,50,50,50,50,50,55,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",NA,NA,NA
